row,algorithm,implementation,implementation_kind,backend,metric_class,message_label,msg_bytes,message_bytes,repetitions,elapsed_seconds,ns_per_hash,cycles_per_hash,cycles_per_byte,throughput_MBps,throughput_MiBps,latency_ms_per_hash,checksum,digest_prefix_32_bytes,source_kind,row_label,fresh_log,log_path,run_id,timestamp_utc,instance,mode,command,binary_path,sha256_binary,binary_sha256,source_origin,upstream_source,source_file,source_path,source_sha256,backend_class,simd,api,multi_buffer_normalized,kat_status,kat_log,notes,start_time_utc,start_time,end_time_utc,end_time,started_at_utc,ended_at_utc,host,cpu_model,hot_path_messages,fallback_messages,hot_path_blocks,fallback_blocks
opt64,AFS-TrEDM-S6-768,Optimized opt64,AFS-TrEDM-S6 internal single-message backend,opt64-s6,single-message latency/throughput,192B,192,192,96000,0.286121,2980.430000,7439.380000,38.750000,64.420315,61.436000,0.002980430,0xEC,A9F8BC73366BE0D910775176136401D45CB6A84821A73AF7FBBDC0AE299722B4,fresh,AFS-TrEDM-S6 Optimized opt64 768,/tmp/afs_tredm_s6/live_perf/20260629T082144Z_pid46757_0de6f7dc/afs_768_opt64_benchmark.csvlog,/tmp/afs_tredm_s6/live_perf/20260629T082144Z_pid46757_0de6f7dc/afs_768_opt64_benchmark.csvlog,20260629T082144Z_pid46757_0de6f7dc,2026-06-29T08:22:03.358476Z,768,full,"/home/weibh/Codex/AFS-TrEDM_Submission_v2.0/Implementations/Optimized_Implementation/AFS-TrEDM-768/benchmark_perf --full --csv --sizes 64,192,1024,1536,65536,1048576",/home/weibh/Codex/AFS-TrEDM_Submission_v2.0/Implementations/Optimized_Implementation/AFS-TrEDM-768/benchmark_perf,dbe65814580653a972daa85d39331051938f3b7f1c417d12277b4d673088f9f4,dbe65814580653a972daa85d39331051938f3b7f1c417d12277b4d673088f9f4,AFS-TrEDM-S6 submission source tree,AFS-TrEDM-S6 submission source tree,Implementations/Optimized_Implementation/AFS-TrEDM-768/,Implementations/Optimized_Implementation/AFS-TrEDM-768/,NA,afs_internal_optimized,portable scalar opt64,single-message,false,NA,NA,freshly built and executed opt64 backend,2026-06-29T08:22:00.357129Z,2026-06-29T08:22:00.357129Z,2026-06-29T08:22:03.358476Z,2026-06-29T08:22:03.358476Z,2026-06-29T08:22:00.357129Z,2026-06-29T08:22:03.358476Z,Matrix-5860,Intel(R) Xeon(R) w7-2495X,NA,NA,NA,NA
opt64,AFS-TrEDM-S6-768,Optimized opt64,AFS-TrEDM-S6 internal single-message backend,opt64-s6,single-message latency/throughput,1KB,1024,1024,24000,0.258160,10756.670000,26849.390000,26.220000,95.197069,90.787000,0.010756670,0xC4,5412613B4503E518F8CB2FBD9C5D43A8464C71497037AFB09BC03BA62DE7A85D,fresh,AFS-TrEDM-S6 Optimized opt64 768,/tmp/afs_tredm_s6/live_perf/20260629T082144Z_pid46757_0de6f7dc/afs_768_opt64_benchmark.csvlog,/tmp/afs_tredm_s6/live_perf/20260629T082144Z_pid46757_0de6f7dc/afs_768_opt64_benchmark.csvlog,20260629T082144Z_pid46757_0de6f7dc,2026-06-29T08:22:03.358476Z,768,full,"/home/weibh/Codex/AFS-TrEDM_Submission_v2.0/Implementations/Optimized_Implementation/AFS-TrEDM-768/benchmark_perf --full --csv --sizes 64,192,1024,1536,65536,1048576",/home/weibh/Codex/AFS-TrEDM_Submission_v2.0/Implementations/Optimized_Implementation/AFS-TrEDM-768/benchmark_perf,dbe65814580653a972daa85d39331051938f3b7f1c417d12277b4d673088f9f4,dbe65814580653a972daa85d39331051938f3b7f1c417d12277b4d673088f9f4,AFS-TrEDM-S6 submission source tree,AFS-TrEDM-S6 submission source tree,Implementations/Optimized_Implementation/AFS-TrEDM-768/,Implementations/Optimized_Implementation/AFS-TrEDM-768/,NA,afs_internal_optimized,portable scalar opt64,single-message,false,NA,NA,freshly built and executed opt64 backend,2026-06-29T08:22:00.357129Z,2026-06-29T08:22:00.357129Z,2026-06-29T08:22:03.358476Z,2026-06-29T08:22:03.358476Z,2026-06-29T08:22:00.357129Z,2026-06-29T08:22:03.358476Z,Matrix-5860,Intel(R) Xeon(R) w7-2495X,NA,NA,NA,NA
opt64,AFS-TrEDM-S6-768,Optimized opt64,AFS-TrEDM-S6 internal single-message backend,opt64-s6,single-message latency/throughput,1536B,1536,1536,12800,0.212934,16635.470000,41523.240000,27.030000,92.332360,88.055000,0.016635470,0x3C,22314FF97DBF33C86177FD72A5ECAD71BA68D1DC8FBF13470BE3514D4474E635,fresh,AFS-TrEDM-S6 Optimized opt64 768,/tmp/afs_tredm_s6/live_perf/20260629T082144Z_pid46757_0de6f7dc/afs_768_opt64_benchmark.csvlog,/tmp/afs_tredm_s6/live_perf/20260629T082144Z_pid46757_0de6f7dc/afs_768_opt64_benchmark.csvlog,20260629T082144Z_pid46757_0de6f7dc,2026-06-29T08:22:03.358476Z,768,full,"/home/weibh/Codex/AFS-TrEDM_Submission_v2.0/Implementations/Optimized_Implementation/AFS-TrEDM-768/benchmark_perf --full --csv --sizes 64,192,1024,1536,65536,1048576",/home/weibh/Codex/AFS-TrEDM_Submission_v2.0/Implementations/Optimized_Implementation/AFS-TrEDM-768/benchmark_perf,dbe65814580653a972daa85d39331051938f3b7f1c417d12277b4d673088f9f4,dbe65814580653a972daa85d39331051938f3b7f1c417d12277b4d673088f9f4,AFS-TrEDM-S6 submission source tree,AFS-TrEDM-S6 submission source tree,Implementations/Optimized_Implementation/AFS-TrEDM-768/,Implementations/Optimized_Implementation/AFS-TrEDM-768/,NA,afs_internal_optimized,portable scalar opt64,single-message,false,NA,NA,freshly built and executed opt64 backend,2026-06-29T08:22:00.357129Z,2026-06-29T08:22:00.357129Z,2026-06-29T08:22:03.358476Z,2026-06-29T08:22:03.358476Z,2026-06-29T08:22:00.357129Z,2026-06-29T08:22:03.358476Z,Matrix-5860,Intel(R) Xeon(R) w7-2495X,NA,NA,NA,NA
opt64,AFS-TrEDM-S6-768,Optimized opt64,AFS-TrEDM-S6 internal single-message backend,opt64-s6,single-message latency/throughput,64KB,65536,65536,320,0.216592,676850.230000,1689469.740000,25.780000,96.824459,92.339000,0.676850230,0x23,AB0A9AA9483455C41F04B9C48C5A134D977A305E1949A7385A5D9F605695CA96,fresh,AFS-TrEDM-S6 Optimized opt64 768,/tmp/afs_tredm_s6/live_perf/20260629T082144Z_pid46757_0de6f7dc/afs_768_opt64_benchmark.csvlog,/tmp/afs_tredm_s6/live_perf/20260629T082144Z_pid46757_0de6f7dc/afs_768_opt64_benchmark.csvlog,20260629T082144Z_pid46757_0de6f7dc,2026-06-29T08:22:03.358476Z,768,full,"/home/weibh/Codex/AFS-TrEDM_Submission_v2.0/Implementations/Optimized_Implementation/AFS-TrEDM-768/benchmark_perf --full --csv --sizes 64,192,1024,1536,65536,1048576",/home/weibh/Codex/AFS-TrEDM_Submission_v2.0/Implementations/Optimized_Implementation/AFS-TrEDM-768/benchmark_perf,dbe65814580653a972daa85d39331051938f3b7f1c417d12277b4d673088f9f4,dbe65814580653a972daa85d39331051938f3b7f1c417d12277b4d673088f9f4,AFS-TrEDM-S6 submission source tree,AFS-TrEDM-S6 submission source tree,Implementations/Optimized_Implementation/AFS-TrEDM-768/,Implementations/Optimized_Implementation/AFS-TrEDM-768/,NA,afs_internal_optimized,portable scalar opt64,single-message,false,NA,NA,freshly built and executed opt64 backend,2026-06-29T08:22:00.357129Z,2026-06-29T08:22:00.357129Z,2026-06-29T08:22:03.358476Z,2026-06-29T08:22:03.358476Z,2026-06-29T08:22:00.357129Z,2026-06-29T08:22:03.358476Z,Matrix-5860,Intel(R) Xeon(R) w7-2495X,NA,NA,NA,NA
opt64,AFS-TrEDM-S6-768,Optimized opt64,AFS-TrEDM-S6 internal single-message backend,opt64-s6,single-message latency/throughput,1MB,1048576,1048576,24,0.256094,10670582.450000,26634539.330000,25.400000,98.268348,93.716000,10.670582450,0xE9,A55120F0BB03BC0C1B242C7BCE2541F55E4ABCFA769F7F724188B598E8FFDF46,fresh,AFS-TrEDM-S6 Optimized opt64 768,/tmp/afs_tredm_s6/live_perf/20260629T082144Z_pid46757_0de6f7dc/afs_768_opt64_benchmark.csvlog,/tmp/afs_tredm_s6/live_perf/20260629T082144Z_pid46757_0de6f7dc/afs_768_opt64_benchmark.csvlog,20260629T082144Z_pid46757_0de6f7dc,2026-06-29T08:22:03.358476Z,768,full,"/home/weibh/Codex/AFS-TrEDM_Submission_v2.0/Implementations/Optimized_Implementation/AFS-TrEDM-768/benchmark_perf --full --csv --sizes 64,192,1024,1536,65536,1048576",/home/weibh/Codex/AFS-TrEDM_Submission_v2.0/Implementations/Optimized_Implementation/AFS-TrEDM-768/benchmark_perf,dbe65814580653a972daa85d39331051938f3b7f1c417d12277b4d673088f9f4,dbe65814580653a972daa85d39331051938f3b7f1c417d12277b4d673088f9f4,AFS-TrEDM-S6 submission source tree,AFS-TrEDM-S6 submission source tree,Implementations/Optimized_Implementation/AFS-TrEDM-768/,Implementations/Optimized_Implementation/AFS-TrEDM-768/,NA,afs_internal_optimized,portable scalar opt64,single-message,false,NA,NA,freshly built and executed opt64 backend,2026-06-29T08:22:00.357129Z,2026-06-29T08:22:00.357129Z,2026-06-29T08:22:03.358476Z,2026-06-29T08:22:03.358476Z,2026-06-29T08:22:00.357129Z,2026-06-29T08:22:03.358476Z,Matrix-5860,Intel(R) Xeon(R) w7-2495X,NA,NA,NA,NA
opt64,AFS-TrEDM-S6-1024,Optimized opt64,AFS-TrEDM-S6 internal single-message backend,opt64-s6,single-message latency/throughput,64B,64,64,96000,0.230171,2397.620000,5984.630000,93.510000,26.693599,25.457000,0.002397620,0x01,F4600A21DE7BA732311A6802DD9272194D84B6BA2A9DCC15CF47DAF91A9905A8,fresh,AFS-TrEDM-S6 Optimized opt64 1024,/tmp/afs_tredm_s6/live_perf/20260629T082144Z_pid46757_0de6f7dc/afs_1024_opt64_benchmark.csvlog,/tmp/afs_tredm_s6/live_perf/20260629T082144Z_pid46757_0de6f7dc/afs_1024_opt64_benchmark.csvlog,20260629T082144Z_pid46757_0de6f7dc,2026-06-29T08:22:06.734187Z,1024,full,"/home/weibh/Codex/AFS-TrEDM_Submission_v2.0/Implementations/Optimized_Implementation/AFS-TrEDM-1024/benchmark_perf --full --csv --sizes 64,192,1024,1536,65536,1048576",/home/weibh/Codex/AFS-TrEDM_Submission_v2.0/Implementations/Optimized_Implementation/AFS-TrEDM-1024/benchmark_perf,b7d8a2a4e6337e619c52d3e7f3abcde3bd45a09e7f6fb285d56ee8bd413500b6,b7d8a2a4e6337e619c52d3e7f3abcde3bd45a09e7f6fb285d56ee8bd413500b6,AFS-TrEDM-S6 submission source tree,AFS-TrEDM-S6 submission source tree,Implementations/Optimized_Implementation/AFS-TrEDM-1024/,Implementations/Optimized_Implementation/AFS-TrEDM-1024/,NA,afs_internal_optimized,portable scalar opt64,single-message,false,NA,NA,freshly built and executed opt64 backend,2026-06-29T08:22:03.757341Z,2026-06-29T08:22:03.757341Z,2026-06-29T08:22:06.734187Z,2026-06-29T08:22:06.734187Z,2026-06-29T08:22:03.757341Z,2026-06-29T08:22:06.734187Z,Matrix-5860,Intel(R) Xeon(R) w7-2495X,NA,NA,NA,NA
opt64,AFS-TrEDM-S6-1024,Optimized opt64,AFS-TrEDM-S6 internal single-message backend,opt64-s6,single-message latency/throughput,192B,192,192,48000,0.227870,4747.290000,11849.590000,61.720000,40.444625,38.571000,0.004747290,0xD4,08069BE92CBB0E9A7EB7532E2BBE60B19EE334C18502977F580A632E9B706054,fresh,AFS-TrEDM-S6 Optimized opt64 1024,/tmp/afs_tredm_s6/live_perf/20260629T082144Z_pid46757_0de6f7dc/afs_1024_opt64_benchmark.csvlog,/tmp/afs_tredm_s6/live_perf/20260629T082144Z_pid46757_0de6f7dc/afs_1024_opt64_benchmark.csvlog,20260629T082144Z_pid46757_0de6f7dc,2026-06-29T08:22:06.734187Z,1024,full,"/home/weibh/Codex/AFS-TrEDM_Submission_v2.0/Implementations/Optimized_Implementation/AFS-TrEDM-1024/benchmark_perf --full --csv --sizes 64,192,1024,1536,65536,1048576",/home/weibh/Codex/AFS-TrEDM_Submission_v2.0/Implementations/Optimized_Implementation/AFS-TrEDM-1024/benchmark_perf,b7d8a2a4e6337e619c52d3e7f3abcde3bd45a09e7f6fb285d56ee8bd413500b6,b7d8a2a4e6337e619c52d3e7f3abcde3bd45a09e7f6fb285d56ee8bd413500b6,AFS-TrEDM-S6 submission source tree,AFS-TrEDM-S6 submission source tree,Implementations/Optimized_Implementation/AFS-TrEDM-1024/,Implementations/Optimized_Implementation/AFS-TrEDM-1024/,NA,afs_internal_optimized,portable scalar opt64,single-message,false,NA,NA,freshly built and executed opt64 backend,2026-06-29T08:22:03.757341Z,2026-06-29T08:22:03.757341Z,2026-06-29T08:22:06.734187Z,2026-06-29T08:22:06.734187Z,2026-06-29T08:22:03.757341Z,2026-06-29T08:22:06.734187Z,Matrix-5860,Intel(R) Xeon(R) w7-2495X,NA,NA,NA,NA
opt64,AFS-TrEDM-S6-1024,Optimized opt64,AFS-TrEDM-S6 internal single-message backend,opt64-s6,single-message latency/throughput,1KB,1024,1024,12000,0.240433,20036.080000,50011.670000,48.840000,51.107594,48.740000,0.020036080,0x48,89DB588FB06F1074661C06645CCD9A3721F018E48F6B473FEA38EE6E4C90EDE4,fresh,AFS-TrEDM-S6 Optimized opt64 1024,/tmp/afs_tredm_s6/live_perf/20260629T082144Z_pid46757_0de6f7dc/afs_1024_opt64_benchmark.csvlog,/tmp/afs_tredm_s6/live_perf/20260629T082144Z_pid46757_0de6f7dc/afs_1024_opt64_benchmark.csvlog,20260629T082144Z_pid46757_0de6f7dc,2026-06-29T08:22:06.734187Z,1024,full,"/home/weibh/Codex/AFS-TrEDM_Submission_v2.0/Implementations/Optimized_Implementation/AFS-TrEDM-1024/benchmark_perf --full --csv --sizes 64,192,1024,1536,65536,1048576",/home/weibh/Codex/AFS-TrEDM_Submission_v2.0/Implementations/Optimized_Implementation/AFS-TrEDM-1024/benchmark_perf,b7d8a2a4e6337e619c52d3e7f3abcde3bd45a09e7f6fb285d56ee8bd413500b6,b7d8a2a4e6337e619c52d3e7f3abcde3bd45a09e7f6fb285d56ee8bd413500b6,AFS-TrEDM-S6 submission source tree,AFS-TrEDM-S6 submission source tree,Implementations/Optimized_Implementation/AFS-TrEDM-1024/,Implementations/Optimized_Implementation/AFS-TrEDM-1024/,NA,afs_internal_optimized,portable scalar opt64,single-message,false,NA,NA,freshly built and executed opt64 backend,2026-06-29T08:22:03.757341Z,2026-06-29T08:22:03.757341Z,2026-06-29T08:22:06.734187Z,2026-06-29T08:22:06.734187Z,2026-06-29T08:22:03.757341Z,2026-06-29T08:22:06.734187Z,Matrix-5860,Intel(R) Xeon(R) w7-2495X,NA,NA,NA,NA
opt64,AFS-TrEDM-S6-1024,Optimized opt64,AFS-TrEDM-S6 internal single-message backend,opt64-s6,single-message latency/throughput,1536B,1536,1536,12800,0.378592,29577.500000,73827.640000,48.060000,51.931775,49.526000,0.029577500,0x88,DBC32954BCEC27EA64C87B7B625AC809C17D24F3505437AA28607037A6C072DE,fresh,AFS-TrEDM-S6 Optimized opt64 1024,/tmp/afs_tredm_s6/live_perf/20260629T082144Z_pid46757_0de6f7dc/afs_1024_opt64_benchmark.csvlog,/tmp/afs_tredm_s6/live_perf/20260629T082144Z_pid46757_0de6f7dc/afs_1024_opt64_benchmark.csvlog,20260629T082144Z_pid46757_0de6f7dc,2026-06-29T08:22:06.734187Z,1024,full,"/home/weibh/Codex/AFS-TrEDM_Submission_v2.0/Implementations/Optimized_Implementation/AFS-TrEDM-1024/benchmark_perf --full --csv --sizes 64,192,1024,1536,65536,1048576",/home/weibh/Codex/AFS-TrEDM_Submission_v2.0/Implementations/Optimized_Implementation/AFS-TrEDM-1024/benchmark_perf,b7d8a2a4e6337e619c52d3e7f3abcde3bd45a09e7f6fb285d56ee8bd413500b6,b7d8a2a4e6337e619c52d3e7f3abcde3bd45a09e7f6fb285d56ee8bd413500b6,AFS-TrEDM-S6 submission source tree,AFS-TrEDM-S6 submission source tree,Implementations/Optimized_Implementation/AFS-TrEDM-1024/,Implementations/Optimized_Implementation/AFS-TrEDM-1024/,NA,afs_internal_optimized,portable scalar opt64,single-message,false,NA,NA,freshly built and executed opt64 backend,2026-06-29T08:22:03.757341Z,2026-06-29T08:22:03.757341Z,2026-06-29T08:22:06.734187Z,2026-06-29T08:22:06.734187Z,2026-06-29T08:22:03.757341Z,2026-06-29T08:22:06.734187Z,Matrix-5860,Intel(R) Xeon(R) w7-2495X,NA,NA,NA,NA
opt64,AFS-TrEDM-S6-1024,Optimized opt64,AFS-TrEDM-S6 internal single-message backend,opt64-s6,single-message latency/throughput,64KB,65536,65536,320,0.386624,1208199.560000,3015761.440000,46.020000,54.242836,51.730000,1.208199560,0xA8,30B481D0BE4095D77CA0C1F4639F6D6689A9E98E6046AC37116EEC0971D964CC,fresh,AFS-TrEDM-S6 Optimized opt64 1024,/tmp/afs_tredm_s6/live_perf/20260629T082144Z_pid46757_0de6f7dc/afs_1024_opt64_benchmark.csvlog,/tmp/afs_tredm_s6/live_perf/20260629T082144Z_pid46757_0de6f7dc/afs_1024_opt64_benchmark.csvlog,20260629T082144Z_pid46757_0de6f7dc,2026-06-29T08:22:06.734187Z,1024,full,"/home/weibh/Codex/AFS-TrEDM_Submission_v2.0/Implementations/Optimized_Implementation/AFS-TrEDM-1024/benchmark_perf --full --csv --sizes 64,192,1024,1536,65536,1048576",/home/weibh/Codex/AFS-TrEDM_Submission_v2.0/Implementations/Optimized_Implementation/AFS-TrEDM-1024/benchmark_perf,b7d8a2a4e6337e619c52d3e7f3abcde3bd45a09e7f6fb285d56ee8bd413500b6,b7d8a2a4e6337e619c52d3e7f3abcde3bd45a09e7f6fb285d56ee8bd413500b6,AFS-TrEDM-S6 submission source tree,AFS-TrEDM-S6 submission source tree,Implementations/Optimized_Implementation/AFS-TrEDM-1024/,Implementations/Optimized_Implementation/AFS-TrEDM-1024/,NA,afs_internal_optimized,portable scalar opt64,single-message,false,NA,NA,freshly built and executed opt64 backend,2026-06-29T08:22:03.757341Z,2026-06-29T08:22:03.757341Z,2026-06-29T08:22:06.734187Z,2026-06-29T08:22:06.734187Z,2026-06-29T08:22:03.757341Z,2026-06-29T08:22:06.734187Z,Matrix-5860,Intel(R) Xeon(R) w7-2495X,NA,NA,NA,NA
opt64,AFS-TrEDM-S6-1024,Optimized opt64,AFS-TrEDM-S6 internal single-message backend,opt64-s6,single-message latency/throughput,1MB,1048576,1048576,12,0.231937,19328077.630000,48244335.170000,46.010000,54.251225,51.738000,19.328077630,0x19,0E01944339E3E8E33C83C867B37DAC8CC3E24985AB2D4C6392FCCD2044090097,fresh,AFS-TrEDM-S6 Optimized opt64 1024,/tmp/afs_tredm_s6/live_perf/20260629T082144Z_pid46757_0de6f7dc/afs_1024_opt64_benchmark.csvlog,/tmp/afs_tredm_s6/live_perf/20260629T082144Z_pid46757_0de6f7dc/afs_1024_opt64_benchmark.csvlog,20260629T082144Z_pid46757_0de6f7dc,2026-06-29T08:22:06.734187Z,1024,full,"/home/weibh/Codex/AFS-TrEDM_Submission_v2.0/Implementations/Optimized_Implementation/AFS-TrEDM-1024/benchmark_perf --full --csv --sizes 64,192,1024,1536,65536,1048576",/home/weibh/Codex/AFS-TrEDM_Submission_v2.0/Implementations/Optimized_Implementation/AFS-TrEDM-1024/benchmark_perf,b7d8a2a4e6337e619c52d3e7f3abcde3bd45a09e7f6fb285d56ee8bd413500b6,b7d8a2a4e6337e619c52d3e7f3abcde3bd45a09e7f6fb285d56ee8bd413500b6,AFS-TrEDM-S6 submission source tree,AFS-TrEDM-S6 submission source tree,Implementations/Optimized_Implementation/AFS-TrEDM-1024/,Implementations/Optimized_Implementation/AFS-TrEDM-1024/,NA,afs_internal_optimized,portable scalar opt64,single-message,false,NA,NA,freshly built and executed opt64 backend,2026-06-29T08:22:03.757341Z,2026-06-29T08:22:03.757341Z,2026-06-29T08:22:06.734187Z,2026-06-29T08:22:06.734187Z,2026-06-29T08:22:03.757341Z,2026-06-29T08:22:06.734187Z,Matrix-5860,Intel(R) Xeon(R) w7-2495X,NA,NA,NA,NA
avx2,AFS-TrEDM-S6-512,Optimized AVX2 hybrid,AFS-TrEDM-S6 internal single-message backend,avx2-sbox + opt64-s6-linear,single-message latency/throughput,64B,64,64,768000,0.356942,464.770000,1160.100000,18.130000,137.703195,131.324000,0.000464770,0x97,C41504C5CEF242D4F952B90529AB47931EB8324BE692ADE397523115432ACDCC,fresh,AFS-TrEDM-S6 Optimized AVX2 hybrid 512,/tmp/afs_tredm_s6/live_perf/20260629T082144Z_pid46757_0de6f7dc/afs_512_avx2_benchmark.csvlog,/tmp/afs_tredm_s6/live_perf/20260629T082144Z_pid46757_0de6f7dc/afs_512_avx2_benchmark.csvlog,20260629T082144Z_pid46757_0de6f7dc,2026-06-29T08:22:11.673094Z,512,full,"/home/weibh/Codex/AFS-TrEDM_Submission_v2.0/Implementations/Optimized_Implementation/AFS-TrEDM-512/benchmark_avx2_perf --full --csv --sizes 64,192,1024,1536,65536,1048576",/home/weibh/Codex/AFS-TrEDM_Submission_v2.0/Implementations/Optimized_Implementation/AFS-TrEDM-512/benchmark_avx2_perf,9e4fe591bef1e2ddf4232bd41b8b158402d3836b5822dbe9bc83e36747241bb3,9e4fe591bef1e2ddf4232bd41b8b158402d3836b5822dbe9bc83e36747241bb3,AFS-TrEDM-S6 submission source tree,AFS-TrEDM-S6 submission source tree,Implementations/Optimized_Implementation/AFS-TrEDM-512/,Implementations/Optimized_Implementation/AFS-TrEDM-512/,NA,afs_internal_optimized,AVX2 nonlinear layer plus opt64 S6 linear layer,single-message,false,NA,NA,freshly built and executed AVX2 hybrid backend,2026-06-29T08:22:07.633800Z,2026-06-29T08:22:07.633800Z,2026-06-29T08:22:11.673094Z,2026-06-29T08:22:11.673094Z,2026-06-29T08:22:07.633800Z,2026-06-29T08:22:11.673094Z,Matrix-5860,Intel(R) Xeon(R) w7-2495X,NA,NA,NA,NA
avx2,AFS-TrEDM-S6-512,Optimized AVX2 hybrid,AFS-TrEDM-S6 internal single-message backend,avx2-sbox + opt64-s6-linear,single-message latency/throughput,192B,192,192,384000,0.359139,935.260000,2334.470000,12.160000,205.291258,195.781000,0.000935260,0xB6,65DE6351B887C4D1F4D4F5AE30E1E38ADDA4D895CB844D75BA3237586643F37C,fresh,AFS-TrEDM-S6 Optimized AVX2 hybrid 512,/tmp/afs_tredm_s6/live_perf/20260629T082144Z_pid46757_0de6f7dc/afs_512_avx2_benchmark.csvlog,/tmp/afs_tredm_s6/live_perf/20260629T082144Z_pid46757_0de6f7dc/afs_512_avx2_benchmark.csvlog,20260629T082144Z_pid46757_0de6f7dc,2026-06-29T08:22:11.673094Z,512,full,"/home/weibh/Codex/AFS-TrEDM_Submission_v2.0/Implementations/Optimized_Implementation/AFS-TrEDM-512/benchmark_avx2_perf --full --csv --sizes 64,192,1024,1536,65536,1048576",/home/weibh/Codex/AFS-TrEDM_Submission_v2.0/Implementations/Optimized_Implementation/AFS-TrEDM-512/benchmark_avx2_perf,9e4fe591bef1e2ddf4232bd41b8b158402d3836b5822dbe9bc83e36747241bb3,9e4fe591bef1e2ddf4232bd41b8b158402d3836b5822dbe9bc83e36747241bb3,AFS-TrEDM-S6 submission source tree,AFS-TrEDM-S6 submission source tree,Implementations/Optimized_Implementation/AFS-TrEDM-512/,Implementations/Optimized_Implementation/AFS-TrEDM-512/,NA,afs_internal_optimized,AVX2 nonlinear layer plus opt64 S6 linear layer,single-message,false,NA,NA,freshly built and executed AVX2 hybrid backend,2026-06-29T08:22:07.633800Z,2026-06-29T08:22:07.633800Z,2026-06-29T08:22:11.673094Z,2026-06-29T08:22:11.673094Z,2026-06-29T08:22:07.633800Z,2026-06-29T08:22:11.673094Z,Matrix-5860,Intel(R) Xeon(R) w7-2495X,NA,NA,NA,NA
avx2,AFS-TrEDM-S6-512,Optimized AVX2 hybrid,AFS-TrEDM-S6 internal single-message backend,avx2-sbox + opt64-s6-linear,single-message latency/throughput,1KB,1024,1024,96000,0.391376,4076.830000,10176.090000,9.940000,251.174846,239.539000,0.004076830,0xBA,10C3DBBFCBC79B8860C0E810E5DC1069D38085E0B5759C42B08E7269541211DD,fresh,AFS-TrEDM-S6 Optimized AVX2 hybrid 512,/tmp/afs_tredm_s6/live_perf/20260629T082144Z_pid46757_0de6f7dc/afs_512_avx2_benchmark.csvlog,/tmp/afs_tredm_s6/live_perf/20260629T082144Z_pid46757_0de6f7dc/afs_512_avx2_benchmark.csvlog,20260629T082144Z_pid46757_0de6f7dc,2026-06-29T08:22:11.673094Z,512,full,"/home/weibh/Codex/AFS-TrEDM_Submission_v2.0/Implementations/Optimized_Implementation/AFS-TrEDM-512/benchmark_avx2_perf --full --csv --sizes 64,192,1024,1536,65536,1048576",/home/weibh/Codex/AFS-TrEDM_Submission_v2.0/Implementations/Optimized_Implementation/AFS-TrEDM-512/benchmark_avx2_perf,9e4fe591bef1e2ddf4232bd41b8b158402d3836b5822dbe9bc83e36747241bb3,9e4fe591bef1e2ddf4232bd41b8b158402d3836b5822dbe9bc83e36747241bb3,AFS-TrEDM-S6 submission source tree,AFS-TrEDM-S6 submission source tree,Implementations/Optimized_Implementation/AFS-TrEDM-512/,Implementations/Optimized_Implementation/AFS-TrEDM-512/,NA,afs_internal_optimized,AVX2 nonlinear layer plus opt64 S6 linear layer,single-message,false,NA,NA,freshly built and executed AVX2 hybrid backend,2026-06-29T08:22:07.633800Z,2026-06-29T08:22:07.633800Z,2026-06-29T08:22:11.673094Z,2026-06-29T08:22:11.673094Z,2026-06-29T08:22:07.633800Z,2026-06-29T08:22:11.673094Z,Matrix-5860,Intel(R) Xeon(R) w7-2495X,NA,NA,NA,NA
avx2,AFS-TrEDM-S6-512,Optimized AVX2 hybrid,AFS-TrEDM-S6 internal single-message backend,avx2-sbox + opt64-s6-linear,single-message latency/throughput,1536B,1536,1536,51200,0.299520,5850.000000,14602.040000,9.510000,262.564479,250.401000,0.005850000,0x89,B3DA522FB7AC7BAC0139B4F38B4CF6DAEF8CF0E9CD3CCCB30F875AD860FAE13F,fresh,AFS-TrEDM-S6 Optimized AVX2 hybrid 512,/tmp/afs_tredm_s6/live_perf/20260629T082144Z_pid46757_0de6f7dc/afs_512_avx2_benchmark.csvlog,/tmp/afs_tredm_s6/live_perf/20260629T082144Z_pid46757_0de6f7dc/afs_512_avx2_benchmark.csvlog,20260629T082144Z_pid46757_0de6f7dc,2026-06-29T08:22:11.673094Z,512,full,"/home/weibh/Codex/AFS-TrEDM_Submission_v2.0/Implementations/Optimized_Implementation/AFS-TrEDM-512/benchmark_avx2_perf --full --csv --sizes 64,192,1024,1536,65536,1048576",/home/weibh/Codex/AFS-TrEDM_Submission_v2.0/Implementations/Optimized_Implementation/AFS-TrEDM-512/benchmark_avx2_perf,9e4fe591bef1e2ddf4232bd41b8b158402d3836b5822dbe9bc83e36747241bb3,9e4fe591bef1e2ddf4232bd41b8b158402d3836b5822dbe9bc83e36747241bb3,AFS-TrEDM-S6 submission source tree,AFS-TrEDM-S6 submission source tree,Implementations/Optimized_Implementation/AFS-TrEDM-512/,Implementations/Optimized_Implementation/AFS-TrEDM-512/,NA,afs_internal_optimized,AVX2 nonlinear layer plus opt64 S6 linear layer,single-message,false,NA,NA,freshly built and executed AVX2 hybrid backend,2026-06-29T08:22:07.633800Z,2026-06-29T08:22:07.633800Z,2026-06-29T08:22:11.673094Z,2026-06-29T08:22:11.673094Z,2026-06-29T08:22:07.633800Z,2026-06-29T08:22:11.673094Z,Matrix-5860,Intel(R) Xeon(R) w7-2495X,NA,NA,NA,NA
